207,1115,2,879664906,39,0,11
299,577,3,889503806,29,0,2
271,378,4,885849447,51,0,4
305,425,4,886324486,23,0,14
49,959,2,888068912,23,1,18
94,1224,3,891722802,26,0,18
130,1017,3,874953895,20,0,12
10,175,3,877888677,53,0,9
203,321,3,880433418,25,1,18
191,286,4,891560842,33,0,0
43,323,3,875975110,29,1,10
21,558,5,874951695,26,0,20
197,96,5,891409839,55,0,19
13,344,2,888073635,47,0,3
194,66,3,879527264,38,0,0
234,206,4,892334543,60,0,15
308,402,4,887740700,60,0,15
308,640,4,887737036,60,0,15
269,522,5,891447773,31,1,10
94,265,4,891721889,26,0,18
268,62,3,875310824,24,0,4
272,12,5,879455254,33,0,17
121,291,3,891390477,54,0,10
296,20,5,884196921,43,1,0
134,286,3,891732334,31,0,14
180,462,5,877544218,22,1,0
234,612,3,892079140,60,0,15
104,117,2,888465972,27,0,18
38,758,1,892434626,28,1,13
269,845,1,891456255,31,1,10
7,163,4,891353444,57,0,0
234,1451,3,892078343,60,0,15
275,405,2,876197645,38,0,4
52,250,3,882922661,18,1,18
102,823,3,888801465,38,0,14
13,186,4,890704999,47,0,3
178,731,4,882827532,26,0,13
236,71,3,890116671,44,1,20
256,781,5,882165296,35,1,12
263,176,5,891299752,41,0,14
244,186,3,880605697,28,0,19
279,1181,4,875314001,33,0,14
43,815,4,883956189,29,1,10
83,78,2,880309089,40,0,13
151,197,5,879528710,38,1,0
254,436,2,886474216,44,0,3
109,631,3,880579371,29,0,13
297,716,3,875239422,29,1,3
249,188,4,879641067,25,0,18
144,699,4,888106106,53,0,14
301,604,4,882075994,24,0,18
64,392,3,889737542,32,0,3
92,501,2,875653665,32,0,5
222,97,4,878181739,29,0,14
268,436,3,875310745,24,0,4
293,135,5,888905550,24,0,20
213,173,5,878955442,33,0,6
160,460,2,876861185,27,0,14
13,498,4,882139901,47,0,3
59,715,5,888205921,49,0,3
5,17,4,875636198,33,1,13
125,163,5,879454956,30,0,9
174,315,5,886432749,30,1,0
114,505,3,881260203,27,0,14
213,515,4,878870518,33,0,6
23,196,2,874786926,30,1,1
128,15,4,879968827,24,1,11
239,56,4,889179478,39,0,1
181,279,1,878962955,26,0,6
291,80,4,875086354,19,0,18
250,238,4,878089963,29,0,6
201,649,3,884114275,27,0,20
60,60,5,883327734,50,0,7
181,325,2,878961814,26,0,6
119,407,3,887038665,32,0,14
287,1,5,875334088,21,0,16
216,228,3,880245642,22,0,4
216,531,4,880233810,22,0,4
203,471,4,880434463,25,1,18
92,587,3,875660408,32,0,5
13,892,3,882774224,47,0,3
213,176,4,878956338,33,0,6
286,288,5,875806672,27,0,18
117,1047,2,881009697,20,0,18
99,111,1,885678886,20,0,18
11,558,3,891904214,39,1,13
65,47,2,879216672,51,1,3
295,194,4,879517412,31,0,3
269,217,2,891451610,31,1,10
85,259,2,881705026,51,0,3
250,596,5,878089921,29,0,6
137,144,5,881433689,50,0,3
201,960,2,884112077,27,0,20
257,137,4,882049932,17,0,18
111,328,4,891679939,57,0,4
91,480,4,891438875,55,0,11
215,211,4,891436202,35,0,14
181,938,1,878961586,26,0,6
189,1060,5,893264301,32,0,1
1,20,4,887431883,24,0,19
303,404,4,879468375,19,0,18
299,305,3,879737314,29,0,2
187,210,4,879465242,26,0,3
222,278,2,877563913,29,0,14
214,568,4,892668197,26,1,10
293,770,3,888906655,24,0,20
285,191,4,890595859,25,0,14
303,252,3,879544791,19,0,18
96,156,4,884402860,25,1,1
72,1110,3,880037334,48,1,0
115,1067,4,881171009,31,0,4
7,430,3,891352178,57,0,0
116,350,3,886977926,40,0,7
73,480,4,888625753,24,0,18
269,246,5,891457067,31,1,10
263,419,5,891299514,41,0,14
70,431,3,884150257,27,0,4
221,475,4,875244204,19,0,18
72,182,5,880036515,48,1,0
25,357,4,885852757,39,0,4
290,50,5,880473582,40,0,4
189,526,4,893266205,32,0,1
299,303,3,877618584,29,0,2
264,294,3,886121516,36,1,20
200,365,5,884129962,40,0,14
187,135,4,879465653,26,0,3
184,187,4,889909024,37,0,10
63,289,2,875746985,31,0,11
13,229,4,882397650,47,0,3
298,486,3,884183063,44,0,6
235,185,4,889655435,37,0,3
62,712,4,879376178,27,1,0
246,94,2,884923505,19,0,18
54,742,5,880934806,22,0,6
63,762,3,875747688,31,0,11
11,732,3,891904596,39,1,13
92,168,4,875653723,32,0,5
8,550,3,879362356,36,0,0
307,174,4,879283480,25,0,18
303,200,4,879468459,19,0,18
256,849,2,882164603,35,1,12
72,54,3,880036854,48,1,0
164,406,2,889402389,47,0,7
117,150,4,880125101,20,0,18
224,77,4,888103872,31,1,3
193,869,3,889127811,29,0,18
94,184,2,891720862,26,0,18
281,338,2,881200457,15,1,18
130,109,3,874953794,20,0,12
128,371,1,879966954,24,1,11
94,720,1,891723593,26,0,18
182,845,3,885613067,36,0,14
129,873,1,883245452,36,1,11
254,229,4,886474580,44,0,3
64,381,4,879365491,32,0,3
151,176,2,879524293,38,1,0
45,25,4,881014015,29,0,14
193,879,3,889123257,29,0,18
276,922,4,889174849,21,0,18
276,57,3,874787526,21,0,18
234,187,4,892079140,60,0,15
181,306,1,878962006,26,0,6
21,370,1,874951293,26,0,20
293,249,3,888905229,24,0,20
264,721,5,886123656,36,1,20
10,611,5,877886722,53,0,9
197,346,3,891409070,55,0,19
276,142,3,874792945,21,0,18
308,427,4,887736584,60,0,15
221,943,4,875246759,19,0,18
131,126,4,883681514,59,1,0
268,824,2,876518557,24,0,4
109,8,3,880572642,29,0,13
198,58,3,884208173,21,1,18
230,680,4,880484286,28,1,18
181,741,1,878962918,26,0,6
192,1061,4,881368891,42,0,3
234,448,3,892335501,60,0,15
90,900,4,891382309,60,0,3
193,941,4,889124890,29,0,18
128,603,5,879966839,24,1,11
126,905,2,887855283,28,1,9
244,265,4,880606634,28,0,19
90,289,3,891382310,60,0,3
157,25,3,886890787,57,0,4
305,71,3,886323684,23,0,14
119,382,5,874781742,32,0,14
21,222,2,874951382,26,0,20
231,181,4,888605273,48,0,10
280,508,3,891700453,30,1,10
288,132,3,886374129,34,0,11
279,1497,2,890780576,33,0,14
301,33,4,882078228,24,0,18
72,699,3,880036783,48,1,0
90,259,2,891382392,60,0,3
308,55,3,887738760,60,0,15
59,742,3,888203053,49,0,3
94,744,4,891721462,26,0,18
130,642,4,875216933,20,0,12
26,1015,3,891352136,49,0,4
56,121,5,892679480,25,0,10
82,508,2,884714249,50,0,14
62,12,4,879373613,27,1,0
276,40,3,874791871,21,0,18
181,1015,1,878963121,26,0,6
152,301,3,880147407,33,1,3
178,845,4,882824291,26,0,13
217,597,4,889070087,22,0,13
79,303,4,891271203,39,1,0
138,484,4,879024127,46,0,2
308,81,5,887737293,60,0,15
75,284,2,884050393,24,0,5
269,198,4,891447062,31,1,10
307,94,3,877122695,25,0,18
222,781,3,881059677,29,0,14
121,740,3,891390544,54,0,10
269,22,1,891448072,31,1,10
13,864,4,882141924,47,0,3
230,742,5,880485043,28,1,18
269,507,4,891448800,31,1,10
239,1099,5,889179253,39,0,1
245,1028,5,888513447,22,0,18
56,546,3,892679460,25,0,10
295,961,5,879519556,31,0,3
271,1028,2,885848102,51,0,4
222,812,2,881059117,29,0,14
69,240,3,882126156,24,0,4
10,7,4,877892210,53,0,9
22,376,3,878887112,25,0,20
294,931,3,889242857,34,0,19
82,717,1,884714492,50,0,14
279,399,4,875313859,33,0,14
269,234,1,891449406,31,1,10
6,98,5,883600680,42,0,6
243,1039,4,879988184,33,0,3
298,181,4,884125629,44,0,6
282,325,1,881703044,22,0,0
78,323,1,879633567,26,0,0
118,200,5,875384647,21,0,0
283,1114,5,879297545,28,0,14
171,292,4,891034835,48,1,3
70,217,4,884151119,27,0,4
10,100,5,877891747,53,0,9
245,181,4,888513664,22,0,18
107,333,3,891264267,39,0,17
246,561,1,884923445,19,0,18
13,901,1,883670672,47,0,3
276,70,4,874790826,21,0,18
244,17,2,880607205,28,0,19
189,56,5,893265263,32,0,1
226,242,5,883888671,28,0,18
62,1016,4,879373008,27,1,0
276,417,4,874792907,21,0,18
214,478,4,891544052,26,1,10
306,235,4,876504354,45,0,13
222,26,3,878183043,29,0,14
280,631,5,891700751,30,1,10
60,430,5,883326122,50,0,7
56,71,4,892683275,25,0,10
42,274,5,881105817,30,0,0
1,202,5,875072442,24,0,19
13,809,4,882397582,47,0,3
173,289,4,877556988,56,0,13
15,749,1,879455311,49,1,3
185,23,4,883524249,53,1,10
280,540,3,891702304,30,1,10
244,381,4,880604077,28,0,19
150,293,4,878746946,20,1,1
7,497,4,891352134,57,0,0
178,317,4,882826915,26,0,13
178,742,3,882823833,26,0,13
95,1217,3,880572658,31,0,0
234,1462,3,892333865,60,0,15
97,222,5,884238887,43,0,1
109,127,2,880563471,29,0,13
117,268,5,880124306,20,0,18
269,705,2,891448850,31,1,10
130,1246,3,876252497,20,0,12
264,655,4,886123530,36,1,20
207,13,3,875506839,39,0,11
42,588,5,881108147,30,0,0
246,409,2,884923372,19,0,18
87,367,4,879876702,47,0,0
101,304,3,877135677,15,0,18
256,127,4,882164406,35,1,12
92,794,3,875654798,32,0,5
181,762,2,878963418,26,0,6
213,235,1,878955115,33,0,6
92,739,2,876175582,32,0,5
292,661,5,881105561,35,1,14
246,665,4,884922831,19,0,18
274,845,5,878945579,20,1,18
188,692,5,875072583,42,0,18
18,86,4,880129731,35,1,13
5,439,1,878844423,33,1,13
236,632,3,890116254,44,1,20
193,407,4,889127921,29,0,18
144,709,4,888105940,53,0,14
90,1198,5,891383866,60,0,3
48,609,4,879434819,45,0,0
5,225,2,875635723,33,1,13
22,128,5,878887983,25,0,20
311,432,4,884365485,32,0,19
8,22,5,879362183,36,0,0
276,188,4,874792547,21,0,18
222,173,5,878183043,29,0,14
72,866,4,880035887,48,1,0
299,134,4,878192311,29,0,2
1,171,5,889751711,24,0,19
308,295,3,887741461,60,0,15
165,216,4,879525778,20,1,13
222,49,3,878183512,29,0,14
181,121,4,878962623,26,0,6
200,11,5,884129542,40,0,14
234,626,4,892336358,60,0,15
244,707,4,880606243,28,0,19
90,25,5,891384789,60,0,3
208,216,5,883108324,43,0,4
263,96,4,891298336,41,0,14
134,323,4,891732335,31,0,14
279,586,4,892864663,33,0,14
2,292,4,888550774,53,1,13
288,593,2,886892127,34,0,11
49,302,4,888065432,23,1,18
286,153,5,877531406,27,0,18
205,304,3,888284313,47,0,9
22,80,4,878887227,25,0,20
234,318,4,892078890,60,0,15
223,328,3,891548959,19,1,18
15,25,3,879456204,49,1,3
268,147,4,876514002,24,0,4
94,1220,3,891722678,26,0,18
274,405,4,878945840,20,1,18
7,492,5,891352010,57,0,0
268,217,2,875744501,24,0,4
16,55,5,877717956,21,0,5
164,620,3,889402298,47,0,7
290,161,4,880474293,40,0,4
92,515,4,875640800,32,0,5
239,1070,5,889179032,39,0,1
56,449,5,892679308,25,0,10
248,234,4,884534968,25,0,18
234,10,3,891227851,60,0,15
280,1049,2,891702486,30,1,10
308,187,5,887738760,60,0,15
276,64,5,874787441,21,0,18
192,948,3,881368302,42,0,3
122,509,4,879270511,32,1,20
85,588,3,880838306,51,0,3
262,931,2,879790874,19,1,18
201,272,3,886013700,27,0,20
181,870,2,878962623,26,0,6
295,739,4,879518319,31,0,3
263,568,4,891299387,41,0,14
295,39,4,879518279,31,0,3
201,1100,4,884112800,27,0,20
93,820,3,888705966,48,0,6
159,1028,5,880557539,23,1,18
158,665,2,880134532,50,0,3
293,423,3,888906070,24,0,20
82,597,3,878768882,50,0,14
276,181,5,874786488,21,0,18
13,823,5,882397833,47,0,3
217,2,3,889069782,22,0,13
83,660,4,880308256,40,0,13
189,20,5,893264466,32,0,1
222,796,4,878183684,29,0,14
146,1022,5,891458193,45,0,1
267,121,3,878970681,23,0,4
126,294,3,887855087,28,1,9
181,1060,1,878962675,26,0,6
125,80,4,892838865,30,0,9
43,120,4,884029430,29,1,10
13,780,1,882142057,47,0,3
253,259,2,891628883,26,1,10
42,44,3,881108548,30,0,0
77,518,4,884753202,30,0,19
291,686,5,874835165,19,0,18
268,21,3,875742822,24,0,4
262,28,3,879792220,19,1,18
234,81,3,892334680,60,0,15
29,245,3,882820803,41,0,14
236,57,5,890116575,44,1,20
158,729,3,880133116,50,0,3
156,661,4,888185947,25,0,3
232,52,5,888550130,45,0,17
168,866,5,884287927,48,0,13
37,288,4,880915258,23,0,18
141,245,3,884584426,49,0,14
235,230,4,889655162,37,0,3
102,70,3,888803537,38,0,14
77,172,3,884752562,30,0,19
90,506,5,891383319,60,0,3
186,566,5,879023663,39,1,6
44,660,5,878347915,26,0,19
118,774,5,875385198,21,0,0
7,661,5,891351624,57,0,0
49,1003,2,888068651,23,1,18
62,68,1,879374969,27,1,0
42,1028,4,881106072,30,0,0
178,433,4,882827834,26,0,13
85,51,2,879454782,51,0,3
77,474,5,884732407,30,0,19
58,1099,2,892243079,27,0,14
56,1047,4,892911290,25,0,10
197,688,1,891409564,55,0,19
286,99,4,878141681,27,0,18
90,258,3,891382121,60,0,3
181,1288,1,878962349,26,0,6
295,190,4,879517062,31,0,3
224,69,4,888082495,31,1,3
272,317,4,879454977,33,0,17
221,1010,3,875246662,19,0,18
66,877,1,883601089,23,0,18
207,318,5,877124871,39,0,11
234,487,3,892079237,60,0,15
7,648,5,891351653,57,0,0
87,82,5,879875774,47,0,0
195,1052,1,877835102,42,0,17
44,449,5,883613334,26,0,19
306,287,4,876504442,45,0,13
194,172,3,879521474,38,0,0
94,62,3,891722933,26,0,18
167,659,4,892738277,37,0,13
108,100,4,879879720,44,0,3
230,304,5,880484286,28,1,18
181,927,1,878962675,26,0,6
54,302,4,880928519,22,0,6
90,22,4,891384357,60,0,3
181,696,2,878962997,26,0,6
286,357,4,877531537,27,0,18
14,269,4,892242403,45,0,17
311,179,2,884365357,32,0,19
92,121,5,875640679,32,0,5
21,440,1,874951798,26,0,20
244,550,1,880602264,28,0,19
181,405,4,878962919,26,0,6
65,806,4,879216529,51,1,3
37,540,2,880916070,23,0,18
44,443,5,878348289,26,0,19
244,183,4,880606043,28,0,19
1,265,4,878542441,24,0,19
270,25,5,876954456,18,1,18
299,387,2,889502756,29,0,2
94,572,3,891723883,26,0,18
286,746,4,877533058,27,0,18
239,272,5,889181247,39,0,1
216,55,5,880245145,22,0,4
254,121,3,886472369,44,0,3
62,665,2,879376483,27,1,0
178,385,4,882826982,26,0,13
194,23,4,879522819,38,0,0
268,955,3,875745160,24,0,4
188,143,5,875072674,42,0,18
276,294,4,874786366,21,0,18
158,1098,4,880135069,50,0,3
207,845,3,881681663,39,0,11
161,48,1,891170745,50,0,9
305,654,4,886323937,23,0,14
47,324,3,879439078,53,0,11
64,736,4,889739212,32,0,3
191,751,3,891560753,33,0,0
7,378,5,891353011,57,0,0
59,92,5,888204997,49,0,3
69,268,5,882027109,24,0,4
10,461,3,877888944,53,0,9
21,129,4,874951382,26,0,20
58,9,4,884304328,27,0,14
194,152,3,879549996,38,0,0
7,200,5,891353543,57,0,0
113,126,5,875076827,47,0,6
173,328,5,877557028,56,0,13
95,233,4,879196354,31,0,0
16,194,5,877720733,21,0,5
59,323,4,888206809,49,0,3
311,654,3,884365075,32,0,19
292,589,4,881105516,35,1,14
43,203,4,883955224,29,1,10
79,50,4,891271545,39,1,0
235,70,5,889655619,37,0,3
125,190,5,892836309,30,0,9
284,322,3,885329671,40,0,6
303,161,5,879468547,19,0,18
254,378,3,886474396,44,0,3
255,1034,1,883217030,23,0,5
104,301,2,888442275,27,0,18
90,923,5,891383912,60,0,3
6,463,4,883601713,42,0,6
279,122,1,875297433,33,0,14
286,298,4,875807004,27,0,18
222,448,3,878183565,29,0,14
