85,307
85,358
85,304
85,898
85,322
85,988
85,687
86,181
86,121
86,237
86,50
86,7
86,234
86,100
86,98
86,1
86,412
87,288
87,748
87,259
87,302
87,682
87,313
87,358
87,333
87,751
87,328
88,50
88,117
88,174
88,181
88,1
88,202
88,186
88,172
88,4
88,127
89,300
89,328
89,310
89,286
89,258
89,307
89,313
89,302
89,315
89,272
90,1
90,50
90,294
90,111
90,222
90,748
90,181
90,257
90,288
90,284
91,15
91,125
91,288
91,276
91,121
91,285
91,237
91,9
91,1
91,151
92,302
92,286
92,269
92,300
92,306
92,272
92,690
92,303
92,319
92,311
93,302
93,269
93,286
93,305
93,690
93,258
93,303
93,313
93,245
93,300
94,294
94,358
94,748
94,289
94,300
94,243
94,259
94,877
94,269
94,678
95,302
95,313
95,269
95,333
95,307
95,288
95,258
95,272
95,682
95,300
96,258
96,307
96,300
96,302
96,286
96,313
96,340
96,301
96,269
96,294
97,300
97,258
97,322
97,748
97,294
97,307
97,310
97,328
97,879
97,288
98,302
98,286
98,313
98,328
98,300
98,258
98,301
98,269
98,288
98,343
99,462
99,509
99,286
99,86
99,170
99,179
99,638
99,165
99,213
99,463
100,1
100,172
100,174
100,181
100,204
100,186
100,50
100,423
100,435
100,655
101,258
101,269
101,327
101,300
101,313
101,750
101,333
101,316
101,268
101,346
102,462
102,283
102,86
102,45
102,213
102,582
102,170
102,509
102,638
102,179
103,286
103,268
103,340
103,288
103,1021
103,302
103,303
103,258
103,198
103,306
104,83
104,197
104,86
104,28
104,191
104,175
104,423
104,168
104,173
104,23
105,127
105,215
105,274
105,97
105,655
105,69
105,64
105,195
105,202
105,204
106,288
106,258
106,300
106,333
106,294
106,678
106,302
106,682
106,268
106,343
107,174
107,79
107,127
107,96
107,181
107,1
107,28
107,50
107,173
107,172
108,286
108,288
108,328
108,294
108,300
108,258
108,271
108,333
108,312
108,313
109,302
109,313
109,272
109,311
109,286
109,303
109,690
109,300
109,269
109,896
110,127
110,15
110,285
110,50
110,282
110,121
110,100
110,546
110,286
110,181
111,121
111,50
111,127
111,181
111,15
111,449
111,443
111,423
111,412
111,405
112,98
112,1
112,56
112,100
112,121
112,96
112,151
112,210
112,179
112,79
113,86
113,381
113,1
113,197
113,179
113,174
113,216
113,638
113,168
113,166
114,258
114,294
114,300
114,304
114,259
114,879
114,125
114,271
114,1
114,326
115,313
115,288
115,300
115,328
115,271
115,678
115,323
115,264
115,322
115,682
116,151
116,1
116,121
116,125
116,15
116,50
116,117
116,477
116,412
116,405
117,86
117,286
117,509
117,116
117,170
117,275
117,14
117,124
117,83
117,744
118,300
118,289
118,286
118,1
118,690
118,243
118,261
118,50
118,326
118,15
119,234
119,218
119,185
119,98
119,200
119,184
119,448
119,413
119,443
119,183
120,682
120,288
120,333
120,328
120,313
120,321
120,346
120,319
120,332
120,181
121,288
121,327
121,268
121,307
121,302
121,324
121,682
121,258
121,340
121,286
122,313
122,300
122,302
122,340
122,328
122,346
122,245
122,288
122,272
122,347
123,300
123,286
123,302
123,269
123,270
123,750
123,313
123,333
123,258
123,272
124,313
124,286
124,258
124,269
124,327
124,302
124,300
124,328
124,748
124,301
125,288
125,302
125,307
125,682
125,328
125,286
125,358
125,898
125,304
125,872
126,1
126,50
126,96
126,234
126,474
126,56
126,318
126,79
126,514
126,174
127,25
127,100
127,179
127,111
127,462
127,171
127,476
127,168
127,125
127,235
128,302
128,313
128,307
128,288
128,269
128,327
128,682
128,259
128,751
128,754
129,172
129,174
129,181
129,195
129,405
129,403
129,127
129,50
129,121
129,117
130,462
130,86
130,582
130,509
130,213
130,529
130,45
130,170
130,638
130,83
131,79
131,181
131,222
131,50
131,174
131,98
131,28
131,195
131,597
131,83
132,310
132,300
132,313
132,269
132,333
132,346
132,748
132,302
132,294
132,315
133,11
133,168
133,191
133,173
133,181
133,96
133,496
133,50
133,186
133,56
134,168
134,174
134,98
134,435
134,222
134,511
134,96
134,173
134,135
134,127
135,1
135,121
135,286
135,300
135,222
135,181
135,111
135,9
135,118
135,476
136,288
136,358
136,181
136,294
136,682
136,268
136,50
136,333
136,1
136,872
137,302
137,313
137,286
137,301
137,294
137,288
137,306
137,269
137,307
137,285
138,288
138,313
138,272
138,269
138,286
138,748
138,307
138,323
138,300
138,302
139,173
139,294
139,50
139,168
139,174
139,172
139,202
139,204
139,210
139,83
140,100
140,1
140,151
140,121
140,174
140,181
140,98
140,96
140,179
140,69
141,197
141,86
141,462
141,509
141,381
141,430
141,428
141,638
141,171
141,170
142,127
142,289
142,100
142,9
142,286
142,121
142,476
142,125
142,258
142,276
143,100
143,121
143,1
143,204
143,50
143,56
143,405
143,188
143,174
143,181
144,268
144,358
144,682
144,259
144,748
144,111
144,1355
144,53
144,184
144,185
145,462
145,86
145,286
145,179
145,509
145,170
145,582
145,171
145,166
145,165
146,96
146,168
146,50
146,181
146,173
146,151
146,222
146,435
146,1
146,133
147,56
147,181
147,100
147,174
147,172
147,117
147,50
147,69
147,96
147,462
148,269
148,302
148,286
148,313
148,258
148,321
148,272
148,340
148,333
148,300
149,96
149,168
149,195
149,79
149,173
149,11
149,56
149,202
149,181
149,69
150,300
150,750
150,258
150,333
150,313
150,286
150,243
150,22
150,751
150,315
151,288
151,268
151,310
151,259
151,682
151,294
151,877
151,887
151,898
151,304
152,259
152,300
152,333
152,358
152,288
152,748
152,313
152,258
152,307
152,328
153,282
153,121
153,405
153,288
153,125
153,147
153,1
153,237
153,815
153,111
154,294
154,1
154,121
154,300
154,15
154,117
154,282
154,276
154,405
154,866
155,151
155,121
155,1
155,132
155,204
155,216
155,98
155,405
155,174
155,50
156,879
156,294
156,300
156,286
156,288
156,323
156,269
156,302
156,322
156,304
157,288
157,98
157,56
157,218
157,302
157,428
157,773
157,682
157,185
157,462
158,288
158,333
158,302
158,300
158,748
158,258
158,313
158,682
158,269
158,315
159,86
159,462
159,191
159,83
159,135
159,197
159,496
159,657
159,478
159,213
160,748
160,258
160,269
160,300
160,323
160,286
160,289
160,690
160,313
160,315
161,288
161,294
161,748
161,259
161,326
161,289
161,258
161,300
161,328
161,313
162,313
162,328
162,268
162,288
162,302
162,286
162,315
162,272
162,304
162,748
163,1
163,257
163,405
163,127
163,100
163,50
163,181
163,7
163,118
163,597
164,197
164,170
164,179
164,582
164,443
164,28
164,185
164,462
164,86
164,531
165,275
165,268
165,286
165,269
165,303
165,100
165,305
165,740
165,300
165,242
166,181
166,172
166,50
166,174
166,121
166,1
166,144
166,204
166,79
166,194
167,300
167,269
167,313
167,286
167,294
167,328
167,340
167,301
167,302
167,327
168,286
168,300
168,603
168,194
168,258
168,64
168,474
168,301
168,303
168,98
169,111
169,475
169,1
169,237
169,151
169,274
169,121
169,118
169,276
169,100
170,100
170,127
170,187
170,210
170,56
170,276
170,515
170,510
170,582
170,195
171,181
171,127
171,435
171,174
171,655
171,50
171,196
171,194
171,186
171,182
172,271
172,259
172,300
172,322
172,294
172,269
172,289
172,288
172,258
172,682
173,181
173,50
173,174
173,132
173,98
173,496
173,56
173,182
173,474
173,22
174,258
174,300
174,321
174,879
174,331
174,307
174,328
174,301
174,306
174,319
175,748
175,328
175,301
175,323
175,269
175,331
175,313
175,302
175,300
175,294
176,462
176,86
176,191
176,423
176,582
176,83
176,300
176,428
176,179
176,435
177,151
177,237
177,50
177,225
177,15
177,222
177,815
177,286
177,275
177,111
178,462
178,86
178,509
178,170
178,171
178,638
178,165
178,166
178,213
178,52
179,56
179,50
179,191
179,181
179,174
179,11
179,86
179,204
179,100
179,423
180,307
180,313
180,300
180,269
180,286
180,301
180,302
180,748
180,340
180,245
181,173
181,181
181,172
181,510
181,197
181,28
181,180
181,523
181,168
181,174
182,302
182,313
182,286
182,258
182,300
182,272
182,269
182,245
182,288
182,294
183,286
183,748
183,304
183,313
183,328
183,300
183,323
183,306
183,307
183,269
184,288
184,748
184,300
184,294
184,328
184,879
184,268
184,333
184,269
184,682
185,288
185,300
185,268
185,299
185,895
185,294
185,678
185,682
185,328
185,324
186,462
186,86
186,165
186,170
186,509
186,179
186,638
186,166
186,381
186,45
187,294
187,286
187,118
187,127
187,15
187,117
187,546
187,323
187,288
187,237
188,305
188,313
188,272
188,286
188,321
188,258
188,315
188,340
188,304
188,302
189,286
189,300
189,302
189,258
189,327
189,288
189,326
189,242
189,328
189,879
190,462
190,179
190,582
190,86
190,509
190,190
190,170
190,64
190,529
190,83
191,181
191,98
191,168
191,172
191,117
191,100
191,56
191,50
191,204
191,195
192,50
192,98
192,168
192,243
192,1
192,181
192,288
192,28
192,204
192,268
193,86
193,83
193,509
193,166
193,179
193,170
193,462
193,510
193,638
193,171
194,288
194,313
194,748
194,269
194,302
194,333
194,258
194,272
194,300
194,315
195,286
195,100
195,111
195,98
195,483
195,514
195,237
195,22
195,178
195,269
196,288
196,7
196,50
196,17
196,181
196,53
196,243
196,258
196,234
196,300
197,125
197,276
197,151
197,1
197,121
197,15
197,412
197,118
197,25
197,405
198,302
198,269
198,286
198,272
198,268
198,327
198,313
198,303
198,340
198,304
199,181
199,174
199,172
199,50
199,56
199,28
199,127
199,96
199,197
199,423
200,272
200,302
200,269
200,750
200,321
200,347
200,300
200,306
200,896
200,310
201,294
201,300
201,310
201,748
201,307
201,243
201,323
201,328
201,322
201,948
202,300
202,294
202,245
202,678
202,682
202,258
202,288
202,289
202,323
202,326
203,197
203,428
203,286
203,269
203,423
203,86
203,173
203,70
203,313
203,28
204,50
204,222
204,117
204,181
204,127
204,121
204,237
204,174
204,7
204,597
205,427
205,56
205,98
205,237
205,1
205,174
205,50
205,64
205,127
205,655
206,168
206,174
206,96
206,28
206,191
206,423
206,79
206,318
206,234
206,11
207,288
207,358
207,259
207,682
207,751
207,300
207,877
207,335
207,333
207,895
208,294
208,100
208,7
208,258
208,276
208,282
208,300
208,117
208,1
208,9
209,288
209,174
209,100
209,98
209,197
209,300
209,294
209,185
209,133
209,705
210,288
210,294
210,259
210,286
210,289
210,898
210,682
210,304
210,678
210,321
211,258
211,288
211,313
211,272
211,321
211,300
211,302
211,271
211,269
211,347
212,1
212,237
212,294
212,300
212,222
212,257
212,258
212,276
212,121
212,15
213,333
213,313
213,302
213,268
213,300
213,269
213,682
213,259
213,272
213,751
214,300
214,289
214,333
214,259
214,258
214,304
214,243
214,879
214,328
214,682
215,294
215,288
215,289
215,321
215,319
215,687
215,988
215,259
215,682
215,268
216,259
216,288
216,748
216,294
216,322
216,333
216,358
216,258
216,323
216,243
217,288
217,294
217,286
217,307
217,292
217,682
217,268
217,333
217,310
217,475
218,286
218,300
218,302
218,750
218,344
218,272
218,326
218,312
218,301
218,292
219,286
219,50
219,181
219,127
219,288
219,237
219,257
219,405
219,222
219,313
220,98
220,1
220,56
220,174
220,168
220,79
220,318
220,8
220,96
220,117
221,286
221,300
221,326
221,242
221,289
221,301
221,319
221,690
221,86
221,509
222,462
222,509
222,86
222,286
222,170
222,463
222,321
222,242
222,306
222,52
223,179
223,100
223,462
223,183
223,96
223,603
223,56
223,98
223,127
223,171
224,234
224,7
224,98
224,288
224,100
224,218
224,448
224,17
224,56
224,183
225,288
225,300
225,313
225,258
225,294
225,127
225,271
225,302
225,50
225,121
226,313
226,333
226,678
226,288
226,300
226,321
226,328
226,748
226,682
226,245
227,96
227,197
227,168
227,179
227,318
227,191
227,56
227,269
227,204
227,208
228,125
228,1
228,300
228,121
228,118
228,276
228,117
228,181
228,222
228,471
229,50
229,181
229,194
229,56
229,100
229,357
229,98
229,127
229,427
229,111
230,286
230,300
230,307
230,340
230,311
230,898
230,272
230,313
230,258
230,245
231,288
231,258
231,259
231,299
231,879
231,286
231,443
231,200
231,98
231,326
232,288
232,259
232,879
232,682
232,358
232,258
232,877
232,678
232,748
232,328
233,288
233,323
233,294
233,245
233,299
233,268
233,300
233,682
233,328
233,748
234,300
234,302
234,272
234,269
234,347
234,750
234,245
234,690
234,315
234,751
235,300
235,288
235,328
235,323
235,286
235,294
235,343
235,271
235,333
235,313
236,300
236,288
236,245
236,690
236,302
236,258
236,340
236,242
236,268
236,303
237,748
237,300
237,678
237,1
237,323
237,294
237,288
237,302
237,258
237,333
238,79
238,288
238,172
238,174
238,175
238,28
238,208
238,135
238,11
238,96
239,274
239,294
239,15
239,1
239,815
239,471
239,121
239,111
239,756
239,258
240,181
240,50
240,174
240,56
240,194
240,127
240,215
240,173
240,11
240,172
241,204
241,79
241,96
241,195
241,181
241,50
241,174
241,168
241,1
241,435
242,172
242,56
242,327
242,98
242,288
242,514
242,270
242,772
242,69
242,79
243,294
243,288
243,300
243,313
243,322
243,678
243,340
243,310
243,323
243,690
244,300
244,302
244,286
244,269
244,245
244,748
244,327
244,340
244,264
244,690
245,286
245,269
245,288
245,302
245,294
245,56
245,179
245,242
245,268
245,191
246,286
246,313
246,269
246,302
246,272
246,311
246,300
246,303
246,347
246,315
247,294
247,288
247,286
247,301
247,321
247,258
247,289
247,292
247,56
247,323
248,288
248,289
248,269
248,286
248,302
248,245
248,294
248,326
248,313
248,307
249,286
249,304
249,313
249,300
249,328
249,338
249,321
249,881
249,682
249,289
250,313
250,302
250,286
250,311
250,300
250,272
250,690
250,315
250,898
250,269
251,302
251,306
251,340
251,269
251,86
251,303
251,310
251,268
251,272
251,896
252,313
252,286
252,288
252,258
252,315
252,748
252,174
252,294
252,514
252,307
253,286
253,305
253,321
253,303
253,268
253,306
253,302
253,269
253,242
253,340
254,116
254,319
254,475
254,14
254,179
254,86
254,285
254,127
254,321
254,302
255,286
255,173
255,179
255,603
255,269
255,242
255,238
255,381
255,127
255,199
256,300
256,286
256,307
256,272
256,347
256,313
256,896
256,328
256,288
256,270
257,197
257,194
257,202
257,168
257,132
257,1
257,204
257,205
257,520
257,196
258,181
258,1
258,50
258,204
258,174
258,194
258,172
258,173
258,228
258,423
259,302
259,657
259,483
259,238
259,83
259,603
259,268
259,304
259,86
259,462
260,174
260,172
260,50
260,56
260,98
260,181
260,100
260,153
260,96
260,191
261,514
261,50
261,483
261,582
261,64
261,100
261,286
261,168
261,23
261,511
262,313
262,300
262,272
262,258
262,286
262,690
262,328
262,303
262,269
262,315
263,288
263,319
263,116
263,14
263,275
263,1009
263,475
263,276
263,20
263,10
264,748
264,300
264,288
264,333
264,328
264,258
264,678
264,271
264,268
264,682
265,86
265,582
265,462
265,83
265,286
265,509
265,382
265,212
265,213
265,313
266,50
266,181
266,210
266,172
266,174
266,82
266,56
266,265
266,195
266,79
267,313
267,272
267,258
267,315
267,288
267,269
267,340
267,286
267,300
267,302
268,300
268,347
268,313
268,272
268,311
268,898
268,310
268,750
268,690
268,751
269,288
269,323
269,258
269,300
269,294
269,259
269,322
269,271
269,245
269,328
270,300
270,751
270,333
270,690
270,272
270,310
270,1127
270,313
270,302
270,682
271,288
271,268
271,259
271,682
271,299
271,678
271,245
271,323
271,292
271,333
272,286
272,294
272,258
272,302
272,289
272,313
272,328
272,748
272,300
272,269
273,151
273,196
273,88
273,132
273,50
273,418
273,1
273,191
273,186
273,181
274,306
274,510
274,127
274,86
274,509
274,474
274,173
274,64
274,171
274,340
275,286
275,319
275,327
275,475
275,302
275,288
275,14
275,325
275,116
275,86
276,286
276,259
276,285
276,898
276,283
276,682
276,275
276,304
276,116
276,14
277,289
277,288
277,269
277,286
277,300
277,243
277,678
277,245
277,304
277,268
278,1
278,121
278,405
278,50
278,181
278,125
278,222
278,15
278,471
278,151
279,300
279,258
279,313
279,286
279,328
279,272
279,748
279,347
279,327
279,315
280,328
280,300
280,259
280,682
280,258
280,879
280,304
280,326
280,307
280,289
281,100
281,210
281,12
281,124
281,191
281,423
281,168
281,174
281,655
281,204
282,100
282,98
282,56
282,137
282,222
282,181
282,174
282,151
282,127
282,515
283,286
283,302
283,300
283,268
283,313
283,690
283,319
283,333
283,331
283,311
284,98
284,181
284,174
284,172
284,168
284,117
284,1
284,56
284,185
284,96
285,181
285,50
285,121
285,294
285,1
285,174
285,172
285,288
285,144
285,117
286,300
286,294
286,748
286,243
286,333
286,322
286,879
286,358
286,328
286,690
287,509
287,286
287,86
287,462
287,179
287,242
287,319
287,258
287,165
287,512
288,86
288,165
288,1
288,288
288,512
288,638
288,170
288,166
288,171
288,509
289,288
289,286
289,302
289,258
289,300
289,333
289,307
289,690
289,304
289,271
290,302
290,269
290,313
290,333
290,319
290,258
290,340
290,272
290,300
290,245
291,313
291,300
291,321
291,269
291,328
291,301
291,307
291,258
291,259
291,333
292,302
292,269
292,313
292,340
292,750
292,272
292,286
292,303
292,306
292,345
293,259
293,304
293,682
293,289
293,358
293,877
293,310
293,307
293,333
293,269
294,86
294,462
294,83
294,191
294,197
294,435
294,428
294,523
294,97
294,204
295,333
295,258
295,300
295,286
295,271
295,307
295,269
295,328
295,302
295,313
296,288
296,300
296,328
296,682
296,245
296,333
296,299
296,264
296,218
296,773
297,313
297,328
297,682
297,872
297,319
297,887
297,299
297,259
297,333
297,358
298,300
298,313
298,678
298,288
298,258
298,879
298,272
298,245
298,302
298,323
299,748
299,294
299,286
299,319
299,323
299,304
299,333
299,258
299,243
299,678
300,318
300,258
300,1
300,64
300,25
300,111
300,269
300,285
300,28
300,382
301,286
301,302
301,311
301,313
301,896
301,690
301,319
301,315
301,268
301,750
302,100
302,168
302,56
302,174
302,98
302,96
302,11
302,196
302,431
302,234
303,313
303,300
303,690
303,310
303,751
303,346
303,272
303,347
303,294
303,1127
304,127
304,174
304,64
304,181
304,1
304,192
304,357
304,89
304,186
304,196
305,682
305,895
305,299
305,288
305,294
305,333
305,328
305,271
305,259
305,260
306,258
306,288
306,294
306,514
306,286
306,174
306,323
306,326
306,435
306,328
307,288
307,268
307,259
307,682
307,294
307,300
307,302
307,245
307,877
307,358
308,313
308,272
308,347
308,269
308,300
308,286
308,750
308,302
308,315
308,690
309,1
309,276
309,23
309,100
309,274
309,546
309,237
309,151
309,182
309,174
310,286
310,269
310,302
310,423
310,272
310,300
310,197
310,313
310,327
310,191
311,288
311,289
311,301
311,333
311,682
311,319
311,286
311,269
311,358
311,307
312,313
312,300
312,328
312,748
312,258
312,286
312,269
312,322
312,323
312,326
313,286
313,313
313,302
313,288
313,268
313,294
313,269
313,310
313,307
313,750
314,313
314,300
314,269
314,286
314,258
314,302
314,305
314,301
314,321
314,347
315,50
315,304
315,258
315,222
315,300
315,181
315,257
315,596
315,294
315,1028
316,258
316,300
316,333
316,288
316,302
316,313
316,269
316,328
316,751
316,748
317,111
317,50
317,100
317,121
317,9
317,25
317,515
317,269
317,258
317,127
318,288
318,300
318,328
318,879
318,748
318,678
318,333
318,264
318,268
318,751
319,79
319,98
319,172
319,174
319,50
319,181
319,318
319,97
319,64
319,56
320,86
320,286
320,509
320,179
320,638
320,462
320,170
320,318
320,321
320,382
321,748
321,300
321,313
321,310
321,294
321,333
321,288
321,301
321,322
321,323
322,294
322,300
322,288
322,322
322,243
322,289
322,286
322,682
322,687
322,304
323,313
323,272
323,302
323,86
323,751
323,333
323,381
323,269
323,463
323,462
324,168
324,197
324,174
324,96
324,482
324,191
324,484
324,186
324,381
324,204
325,294
325,259
325,288
325,304
325,326
325,1025
325,678
325,333
325,321
325,322
326,333
326,269
326,286
326,300
326,313
326,887
326,328
326,307
326,302
326,301
327,259
327,690
327,358
327,310
327,289
327,877
327,243
327,898
327,266
327,1025
328,475
328,288
328,381
328,283
328,269
328,287
328,116
328,15
328,285
328,165
329,14
329,170
329,736
329,275
329,116
329,20
329,283
329,313
329,381
329,83
330,313
330,258
330,307
330,302
330,333
330,288
330,328
330,294
330,269
330,879
331,258
331,313
331,328
331,879
331,294
331,300
331,222
331,748
331,289
331,257
332,286
332,86
332,462
332,509
332,179
332,170
332,463
332,531
332,382
332,166
333,294
333,286
333,111
333,475
333,237
333,1
333,515
333,333
333,25
333,118
334,294
334,259
334,289
334,690
334,258
334,898
334,243
334,292
334,682
334,895
335,194
335,69
335,286
335,276
335,50
335,237
335,64
335,357
335,181
335,174
336,300
336,286
336,313
336,328
336,269
336,333
336,340
336,302
336,304
336,289
337,286
337,288
337,300
337,258
337,328
337,272
337,271
337,294
337,322
337,315
338,300
338,323
338,313
338,879
338,272
338,289
338,258
338,307
338,271
338,288
339,328
339,313
339,321
339,300
339,304
339,259
339,879
339,338
339,682
339,887
340,332
340,286
340,288
340,302
340,258
340,294
340,682
340,322
340,269
340,690
341,286
341,318
341,181
341,50
341,172
341,173
341,234
341,204
341,216
341,186
342,313
342,302
342,300
342,258
342,272
342,269
342,333
342,751
342,315
342,303
343,300
343,751
343,294
343,690
343,879
343,338
343,259
343,313
343,328
343,243
344,328
344,300
344,259
344,358
344,264
344,876
344,294
344,881
344,872
344,333
345,294
345,259
345,304
345,682
345,898
345,872
345,358
345,292
345,877
345,328
346,286
346,269
346,311
346,321
346,313
346,283
346,896
346,303
346,305
346,319
347,302
347,305
347,269
347,313
347,321
347,303
347,319
347,750
347,345
347,272
348,197
348,514
348,258
348,86
348,303
348,191
348,204
348,483
348,200
348,484
349,286
349,269
349,300
349,750
349,272
349,258
349,313
349,301
349,751
349,346
350,300
350,294
350,313
350,328
350,301
350,748
350,269
